Show,Artists,Date,Days Elapsed,Day of Year,Sin Day of Year,Cos Day of Year,Day of Week,Sin Day of Week,Cos Day of Week,Tickets Sold,Total GBOR,Total GBOR Numeric,Advance Ticket Price,Artist Fee,Deal,Scan Count,Bar Sales,Bar Sales Numeric,GBOR Bar Sales Ratio,Bar Sales Per Head,Net Income,Spotify Followers,Spotify Followers Max,artist1_genres,artist2_genres,combined_genres
STEVE EARLE AND THE DUKES,"STEVE EARLE, THE DUKES",2013-08-28,2973,240,-0.8359254794186365,-0.5488429582847199,3,0.9749279121818236,-0.2225209339563143,369.0,"$13,889.00",13889.0,$39,,,,,,,,,"307904,57",307904,"alt country,americana,country rock",,"americana,country rock,alt country"
PARACHUTE,PARACHUTE,2013-08-30,2975,242,-0.8543221697498269,-0.5197438121555157,5,-0.433883739117558,-0.9009688679024191,618.0,"$11,851.00",11851.0,$19,,,,,,,,,639277,639277,,,
PARACHUTE,PARACHUTE,2013-08-31,2976,243,-0.8631421280499115,-0.5049610547215202,6,-0.9749279121818236,-0.2225209339563146,617.0,"$11,828.00",11828.0,$19,,,,,,,,,639277,639277,,,
KELLER WILLIAMS / PEGI YOUNG,"KELLER WILLIAMS, PEGI YOUNG",2013-09-04,2980,247,-0.8958392907349089,-0.4443781781046134,3,0.9749279121818236,-0.2225209339563143,336.0,"$5,991.00",5991.0,$18,,,,,,,,,"123125,559",123125,"newgrass,bluegrass",alt country,"newgrass,bluegrass,alt country"
SHOVELS AND ROPE,"SHOVELS, ROPE",2013-09-10,2986,253,-0.9368813462954316,-0.3496474552512282,2,0.7818314824680298,0.6234898018587336,750.0,"$11,409.00",11409.0,$15,,,,,,,,,"184251,8",184251,"americana,alt country,bluegrass,roots rock",,"americana,bluegrass,alt country,roots rock"
ZOOGMA / DOPAPOD / DAMN RIGHT,"ZOOGMA, DOPAPOD, DAMN RIGHT",2013-09-11,2987,254,-0.9427611433904206,-0.333468778918187,3,0.9749279121818236,-0.2225209339563143,110.0,"$1,478.00",1478.0,$12,,,,,,,,,"20423,49557,6",49557,,,
CONSPIRATOR,CONSPIRATOR,2013-09-14,2990,257,-0.9587178169872964,-0.2843591872810036,6,-0.9749279121818236,-0.2225209339563146,239.0,"$3,720.00",3720.0,$15,,,,,,,,,32580,32580,,,
MAYER HAWTHORNE,MAYER HAWTHORNE,2013-09-18,2994,261,-0.9760105506323682,-0.2177232303965322,3,0.9749279121818236,-0.2225209339563143,288.0,"$5,818.00",5818.0,$20,,,,,,,,,299338,299338,"retro soul,pop soul",,"pop soul,retro soul"
KIP MOORE,KIP MOORE,2013-09-19,2995,262,-0.97961369164549,-0.2008905551306352,4,0.4338837391175582,-0.900968867902419,777.0,"$15,540.00",15540.0,$20,,,,,,,,,1267957,1267957,country,,country
LOTUS,LOTUS,2013-09-21,2997,264,-0.9859481499638304,-0.1670516255021195,6,-0.9749279121818236,-0.2225209339563146,750.0,"$16,414.00",16414.0,$22,,,,,,,,,2234,2234,,,
LOTUS,LOTUS,2013-09-22,2998,265,-0.9886775902323404,-0.1500553983446526,7,-0.7818314824680299,0.6234898018587334,509.0,"$11,112.00",11112.0,$22,,,,,,,,,2234,2234,,,
SON VOLT,SON VOLT,2013-09-24,3000,267,-0.9932568492674144,-0.1159345995955006,2,0.7818314824680298,0.6234898018587336,265.0,"$5,468.00",5468.0,$20,,,,,,,,,90528,90528,"alt country,americana,roots rock",,"americana,alt country,roots rock"
GREENSKY BLUEGRASS / TOUBAB KREWE,"GREENSKY BLUEGRASS, TOUBAB KREWE",2013-09-25,3001,268,-0.9951053111006974,-0.0988201387328721,3,0.9749279121818236,-0.2225209339563143,276.0,"$4,565.00",4565.0,$16,,,,,,,,,"214486,27962",214486,"bluegrass,newgrass,americana",,"americana,newgrass,bluegrass"
NO SCRUBS (90s DANCE PARTY),NO SCRUBS,2013-09-27,3003,270,-0.9979171608653922,-0.0645084494493162,5,-0.433883739117558,-0.9009688679024191,583.0,"$5,503.00",5503.0,$8,,,,,,,,,9,9,,,
STRFKR,STRFKR,2013-09-28,3004,271,-0.9988797155850336,-0.0473213883224323,6,-0.9749279121818236,-0.2225209339563146,723.0,"$11,129.00",11129.0,$15,,,,,,,,,470212,470212,indietronica,,indietronica
BILL CALLAHAN,BILL CALLAHAN,2013-10-01,3007,274,-0.99999073973619,0.0043035382962438,2,0.7818314824680298,0.6234898018587336,220.0,"$3,591.00",3591.0,$16,,,,,,,,,177732,177732,alt country,,alt country
GRAMATIK,GRAMATIK,2013-10-02,3008,275,-0.9997685019798908,0.0215160974362222,3,0.9749279121818236,-0.2225209339563143,396.0,"$8,436.00",8436.0,$20,,,,,,,,,685150,685150,"electro swing,trip hop,nu jazz,downtempo",,"downtempo,nu jazz,trip hop,electro swing"
BLACKBERRY SMOKE,BLACKBERRY SMOKE,2013-10-03,3009,276,-0.9992500112396836,0.0387222808921739,4,0.4338837391175582,-0.900968867902419,748.0,"$13,573.00",13573.0,$18,,,,,,,,,379102,379102,"southern rock,country rock,red dirt",,"red dirt,southern rock,country rock"
THE LEGWARMERS,THE LEGWARMERS,2013-10-04,3010,277,-0.9984354211555644,0.055916990100603,5,-0.433883739117558,-0.9009688679024191,777.0,"$12,487.00",12487.0,$16,,,,,,,,,438298,438298,nerdcore,,nerdcore
MARCH FORTH / GANGSTAGRASS,"MARCH FORTH, GANGSTAGRASS",2013-10-08,3014,281,-0.9922222094179324,0.1244792638867886,2,0.7818314824680298,0.6234898018587336,113.0,"$1,498.00",1498.0,$12,,,,,,,,,"3330,67893",67893,,"country hip hop,bluegrass,gothic country","gothic country,country hip hop,bluegrass"
BLUES TRAVELER,BLUES TRAVELER,2013-10-09,3015,282,-0.989932495087353,0.141540295217043,3,0.9749279121818236,-0.2225209339563143,514.0,"$12,966.00",12966.0,$25,,,,,,,,,699530,699530,,,
RECKLESS KELLY,RECKLESS KELLY,2013-10-10,3016,283,-0.9873494423939864,0.1585593851031347,4,0.4338837391175582,-0.900968867902419,204.0,"$2,560.00",2560.0,$12,,,,,,,,,148284,148284,"texas country,red dirt,alt country,americana",,"red dirt,alt country,americana,texas country"
DELTRON 3030,DELTRON 3030,2013-10-11,3017,284,-0.9844738167520924,0.1755314904214277,5,-0.433883739117558,-0.9009688679024191,630.0,"$13,016.00",13016.0,$20,,,,,,,,,238214,238214,"experimental hip hop,underground hip hop,alternative hip hop",,"alternative hip hop,experimental hip hop,underground hip hop"
ZOSO,ZOSO,2013-10-12,3018,285,-0.9813064702716092,0.1924515819708299,6,-0.9749279121818236,-0.2225209339563146,299.0,"$4,654.00",4654.0,$15,,,,,,,,,20,20,,,
FRIGHTENED RABBIT,FRIGHTENED RABBIT,2013-10-14,3020,287,-0.9741004551724206,0.226115685508288,1,0.0,1.0,514.0,"$7,848.00",7848.0,$15,,,,,,,,,244709,244709,indie rock,,indie rock
ZAPPA PLAYS ZAPPA,ZAPPA PLAYS ZAPPA,2013-10-15,3021,288,-0.970063921851507,0.2428497220959358,2,0.7818314824680298,0.6234898018587336,371.0,"$11,911.00",11911.0,ADV: $27 / DOS: $29 / VIP: $50,,,,,,,,,41,41,,,
RUSKO,RUSKO,2013-10-16,3022,289,-0.965739937654855,0.2595117970697994,3,0.9749279121818236,-0.2225209339563143,603.0,"$15,401.00",15401.0,$25,,,,,,,,,277050,277050,"dubstep,dub,drum and bass",,"dubstep,drum and bass,dub"
GARY CLARK JR,GARY CLARK JR,2013-10-18,3024,291,-0.9562348265919058,0.2926003356333479,5,-0.433883739117558,-0.9009688679024191,777.0,"$19,425.00",19425.0,$25,,,,,,,,,953188,953188,"modern blues,blues rock,blues,soul blues",,"blues rock,blues,modern blues,soul blues"
GODSPEED YOU BLACK EMPEROR,GODSPEED YOU BLACK EMPEROR,2013-10-20,3026,293,-0.9455963874271428,0.3253420847119795,7,-0.7818314824680299,0.6234898018587334,444.0,"$9,014.00",9014.0,$20,,,,,,,,,450971,450971,"post-rock,drone",,"post-rock,drone"
ROBERT EARL KEEN,ROBERT EARL KEEN,2013-10-22,3028,295,-0.9338372288229252,0.3576982388331254,2,0.7818314824680298,0.6234898018587336,359.0,"$9,163.00",9163.0,$25,,,,,,,,,189728,189728,"texas country,red dirt,alt country,americana",,"red dirt,alt country,americana,texas country"
THE BIG PAY BACK (JAMES BROWN COVER),THE BIG PAY BACK,2013-10-25,3031,298,-0.9141279881853336,0.4054257283599973,5,-0.433883739117558,-0.9009688679024191,117.0,"$1,090.00",1090.0,$9,,,,,,,,,116609,116609,,,
SWEETWATER,SWEETWATER,2013-10-26,3032,299,-0.9070138128026362,0.4211008707960891,6,-0.9749279121818236,-0.2225209339563146,149.0,"$1,554.00",1554.0,$14,,,,,,,,,14715,14715,"psychedelic rock,acid rock,psychedelic pop",,"psychedelic pop,acid rock,psychedelic rock"
COLD WAR KIDS,COLD WAR KIDS,2013-10-29,3035,302,-0.8840675099433637,0.467359217158002,2,0.7818314824680298,0.6234898018587336,474.0,"$9,678.00",9678.0,$20,,,,,,,,,898556,898556,modern rock,,modern rock
MONDO ZOMBIE / LOS STRAIGHTJACKETS / SOUTHERN CULTURE ON THE SKIDS,"MONDO ZOMBIE, LOS STRAIGHTJACKETS, SOUTHERN CULTURE ON THE SKIDS",2013-10-30,3036,303,-0.8758917051442433,0.4825077417612176,3,0.9749279121818236,-0.2225209339563143,209.0,"$3,844.00",3844.0,$18,,,,,,,,,"14,48425,39052",48425,,"surf rock,rockabilly,psychobilly","psychobilly,rockabilly,surf rock"
THREE SHEETS TO THE WIND (WITCHES BREW COSTUME BALL),THREE SHEETS TO THE WIND,2013-11-01,3038,305,-0.858763958275803,0.5123714121284235,5,-0.433883739117558,-0.9009688679024191,172.0,"$2,250.00",2250.0,$12,,,,,,,,,212046,212046,"philly soul,disco",,"philly soul,disco"
PHANTOGRAM,PHANTOGRAM,2013-11-02,3039,306,-0.8498170915275277,0.5270777086423724,6,-0.9749279121818236,-0.2225209339563146,718.0,"$11,713.00",11713.0,$16,,,,,,,,,885932,885932,indietronica,,indietronica
DR DOG,DR DOG,2013-11-06,3043,310,-0.8115390590073611,0.5842981736283683,3,0.9749279121818236,-0.2225209339563143,713.0,"$14,461.00",14461.0,$20,,,,,,,,,586553,586553,,,
CARBON LEAF,CARBON LEAF,2013-11-08,3045,312,-0.7909456567567774,0.6118864012687242,5,-0.433883739117558,-0.9009688679024191,476.0,"$7,710.00",7710.0,$16,,,,,,,,,32411,32411,"celtic rock,celtic",,"celtic,celtic rock"
JAKE MILLER,JAKE MILLER,2013-11-11,3048,315,-0.7583058084785625,0.6518989958787125,1,0.0,1.0,203.0,"$8,114.00",8114.0,$20,,,,,,,,,344433,344433,,,
THE MOWGLIS,THE MOWGLIS,2013-11-12,3049,316,-0.7469720876965551,0.6648553979642866,2,0.7818314824680298,0.6234898018587336,163.0,"$2,038.00",2038.0,$12,,,,,,,,,274473,274473,,,
TALIB KWELI / BIG KIRT,"TALIB KWELI, BIG KIRT",2013-11-16,3053,320,-0.6994583270516471,0.7146733860429608,6,-0.9749279121818236,-0.2225209339563146,751.0,"$16,882.00",16882.0,$22,,,,,,,,,"621990,949968",949968,"east coast hip hop,hip hop",southern hip hop,"east coast hip hop,southern hip hop,hip hop"
DEVIL MAKES THREE,DEVIL MAKES THREE,2013-11-17,3054,321,-0.6870527672236675,0.7266075247685652,7,-0.7818314824680299,0.6234898018587334,656.0,"$9,643.00",9643.0,$15,,,,,,,,,355538,355538,"bluegrass,gothic country,newgrass,americana,folk punk,alt country,folk,country blues",,"folk punk,gothic country,folk,newgrass,alt country,country blues,bluegrass,americana"
FRANK TURNER AND THE SLEEPING SOULS,"FRANK TURNER, THE SLEEPING SOULS",2013-11-19,3056,323,-0.661634618242279,0.749826401204568,2,0.7818314824680298,0.6234898018587336,315.0,"$5,562.00",5562.0,$17.50 / $19 DOS,,,,,,,,,"378540,2093",378540,"folk punk,acoustic rock",,"folk punk,acoustic rock"
MIMOSA,MIMOSA,2013-11-20,3057,324,-0.6486295610349818,0.7611042586607742,3,0.9749279121818236,-0.2225209339563143,221.0,"$4,325.00",4325.0,$15,,,,,,,,,271,271,"french house,french pop",,"french pop,french house"
FIGHTING JAMESONS,FIGHTING JAMESONS,2013-11-22,3059,326,-0.622046748440868,0.7829801036770624,5,-0.433883739117558,-0.9009688679024191,213.0,"$2,144.00",2144.0,$12,,,,,,,,,1908,1908,"celtic rock,celtic",,"celtic,celtic rock"
LOVE CANON,LOVE CANON,2013-11-28,3065,332,-0.5380051715382992,0.8429415373547832,4,0.4338837391175582,-0.900968867902419,720.0,"$9,072.00",9072.0,$12,,,,,,,,,10139,10139,"bluegrass,newgrass",,"newgrass,bluegrass"
HACKENSAW BOYS / CHAMOMILE & WHISKEY,"HACKENSAW BOYS, CHAMOMILE AND WHISKEY",2013-11-29,3066,333,-0.5234156073655503,0.8520775211013093,5,-0.433883739117558,-0.9009688679024191,658.0,"$10,845.00",10845.0,$16,,,,,,,,,"27707,1609",27707,"bluegrass,newgrass,gothic country,americana,alt country",,"gothic country,newgrass,alt country,bluegrass,americana"
GROOVE TRAIN,GROOVE TRAIN,2013-11-30,3067,334,-0.5086709438521042,0.8609610158889945,6,-0.9749279121818236,-0.2225209339563146,661.0,"$7,094.00",7094.0,$10,,,,,,,,,2212,2212,jazz,,jazz
HOLIDAY BURLESQUE,HOLIDAY BURLESQUE,2013-12-07,3074,341,-0.4014879892059737,0.9158642882672868,6,-0.9749279121818236,-0.2225209339563146,294.0,"$3,808.00",3808.0,$12,,,,,,,,,110870,110870,musicals,,musicals
Eddie From OHIO,Eddie From OHIO,2013-12-13,3080,347,-0.3049212246562894,0.9523775757303972,5,-0.433883739117558,-0.9009688679024191,347.0,"$8,698.00",8698.0,$22/$25,,,,,,,,,4521,4521,rage rap,,rage rap
BIO RITMO,BIO RITMO,2013-12-21,3088,355,-0.1712931441814778,0.9852201067560606,6,-0.9749279121818236,-0.2225209339563146,118.0,"$1,188.00",1188.0,$10,,,,,,,,,2295,2295,"mambo,latin jazz,salsa,timba",,"mambo,timba,salsa,latin jazz"
SONS OF BILL XMAS PARTY,SONS OF BILL XMAS PARTY,2013-12-23,3090,357,-0.1372787721132651,0.9905324521322229,1,0.0,1.0,770.0,"$12,340.00",12340.0,$16,,,,,,,,,824,824,christmas,,christmas
SKIP CASTRO BAND / THE NIGHTHAWKS,"SKIP CASTRO BAND, THE NIGHTHAWKS",2013-12-28,3095,362,-0.0516196672232541,0.998666816288476,6,-0.9749279121818236,-0.2225209339563146,495.0,"$10,094.00",10094.0,$20,,,,,,,,,"87,4048",4048,,"blues,blues rock,big band","blues rock,blues,big band"
JASON ISBELL / DIRTY DOZEN BRASS BAND (NYE),"JASON ISBELL, DIRTY DOZEN BRASS BAND",2013-12-31,3098,365,6.432490598706546e-16,1.0,2,0.7818314824680298,0.6234898018587336,770.0,"$36,780.00",36780.0,$40,,,,,,,,,"263987,47728",263987,"alt country,americana",,"americana,alt country"
BOLD AS LOVE   ,BOLD AS LOVE,2014-01-03,3101,3,0.0516196672232537,0.998666816288476,5,-0.433883739117558,-0.9009688679024191,317.0,"$3,770.00",3770.0,$10,,,,,,,,,16,16,ccm,,ccm
CODY PURVIS,CODY PURVIS,2014-01-04,3102,4,0.0688024268023198,0.9976303053065856,6,-0.9749279121818236,-0.2225209339563146,602.0,"$6,472.00",6472.0,$10,,,,,,,,,2307,2307,,,
CLUTCH / THE SWORD / CROBOT,"CLUTCH, THE SWORD, CROBOT",2014-01-16,3114,16,0.2719581575341055,0.9623090774541486,4,0.4338837391175582,-0.900968867902419,755.0,"$18,875.00",18875.0,$25,,,,,,,,,"577719,234778,61349",577719,"stoner rock,sludge metal","stoner rock,sludge metal,doom metal","sludge metal,stoner rock,doom metal"
STEEP CANYON RANGERS (w. LARRY KEEL),STEEP CANYON RANGERS,2014-01-18,3116,18,0.304921224656289,0.9523775757303974,6,-0.9749279121818236,-0.2225209339563146,517.0,"$10,247.00",10247.0,$20,,,,,,,,,59573,59573,"bluegrass,newgrass,americana",,"americana,newgrass,bluegrass"
MARCH FOURTH MARCHING BAND,MARCH FOURTH MARCHING BAND,2014-01-19,3117,19,0.3212696616923644,0.9469877530760752,7,-0.7818314824680299,0.6234898018587334,502.0,"$6,380.00",6380.0,$12,,,,,,,,,0,0,,,
BIG HEAD TODD AND THE MONSTERS,"BIG HEAD TODD, THE MONSTERS",2014-01-21,3119,21,0.3536761221763716,0.9353679493131484,2,0.7818314824680298,0.6234898018587336,296.0,"$6,552.00",6552.0,$22,,,,,,,,,"141213,141213",141213,roots rock,roots rock,roots rock
PHOSPHORESCENT,PHOSPHORESCENT,2014-01-23,3121,23,0.385663406243607,0.9226395488404876,4,0.4338837391175582,-0.900968867902419,623.0,"$9,475.00",9475.0,$15,,,,,,,,,244275,244275,"chamber pop,indie folk",,"indie folk,chamber pop"
THE CULTS,THE CULTS,2014-01-30,3128,30,0.4937755501599771,0.869589389346611,4,0.4338837391175582,-0.900968867902419,364.0,"$5,576.00",5576.0,$15,,,,,,,,,2949397,2949397,punk,,punk
LUCERO,LUCERO,2014-01-31,3129,31,0.5086709438521044,0.8609610158889943,5,-0.433883739117558,-0.9009688679024191,508.0,"$11,030.00",11030.0,$20,,,,,,,,,39,39,"melodic techno,melodic house,tribal house,indie dance",,"melodic techno,tribal house,indie dance,melodic house"
NO SCRUBS (90s DANCE PARTY),NO SCRUBS,2014-02-02,3131,33,0.5380051715382996,0.8429415373547828,7,-0.7818314824680299,0.6234898018587334,814.0,"$10,346.00",10346.0,$12,,,,,,,,,9,9,,,
DEERHUNTER,DEERHUNTER,2014-02-04,3133,35,0.5667017562911176,0.8239230057575542,2,0.7818314824680298,0.6234898018587336,390.0,"$7,136.00",7136.0,$18,,,,,,,,,397571,397571,"shoegaze,dream pop,noise rock",,"noise rock,shoegaze,dream pop"
PAPER DIAMOND,PAPER DIAMOND,2014-02-05,3134,36,0.5808002734538009,0.8140460935082178,3,0.9749279121818236,-0.2225209339563143,397.0,"$7,350.00",7350.0,$18,,,,,,,,,29475,29475,,,
SHOWDOWN IN THE HOMETOWN,SHOWDOWN IN THE HOMETOWN,2014-02-08,3137,39,0.6220467484408675,0.7829801036770629,6,-0.9749279121818236,-0.2225209339563146,219.0,$915.00,915.0,$5,,,,,,,,,27982,27982,,,
LORD HURON,LORD HURON,2014-02-09,3138,40,0.6354323008901774,0.7721565844991642,7,-0.7818314824680299,0.6234898018587334,769.0,"$12,317.00",12317.0,$16,,,,,,,,,1881705,1881705,,,
YONDER MOUNTAIN STRING BAND W. TRAVELIN' MCCOURYS,YONDER MOUNTAIN STRING BAND W. TRAVELIN' MCCOURYS,2014-02-11,3140,42,0.6616346182422783,0.7498264012045686,2,0.7818314824680298,0.6234898018587336,770.0,"$19,370.00",19370.0,$25,,,,,,,,,153444,153444,"newgrass,bluegrass,americana",,"americana,newgrass,bluegrass"
WHOS BAND W. LONE RANGER,WHOS BAND W. LONE RANGER,2014-02-14,3143,45,0.699458327051647,0.7146733860429609,5,-0.433883739117558,-0.9009688679024191,588.0,"$8,974.00",8974.0,$15,,,,,,,,,7001,7001,,,
DELTA RAE,DELTA RAE,2014-02-20,3149,51,0.7694148268839378,0.6387494220515272,4,0.4338837391175582,-0.900968867902419,689.0,"$13,828.00",13828.0,$20,,,,,,,,,95833,95833,"gothic country,folk pop",,"gothic country,folk pop"
THE LEGWARMERS,THE LEGWARMERS,2014-02-21,3150,52,0.7802958510707755,0.6254105729852463,5,-0.433883739117558,-0.9009688679024191,776.0,"$12,436.00",12436.0,$16,,,,,,,,,438298,438298,nerdcore,,nerdcore
LAKE STREET DRIVE,LAKE STREET DRIVE,2014-02-23,3152,54,0.8013610881746766,0.5981809144059165,7,-0.7818314824680299,0.6234898018587334,769.0,"$12,336.00",12336.0,$16,,,,,,,,,648045,648045,,,
BRETT DENNEN,BRETT DENNEN,2014-02-25,3154,56,0.8214765533024142,0.5702422926917871,2,0.7818314824680298,0.6234898018587336,656.0,"$11,832.00",11832.0,$18,,,,,,,,,197370,197370,,,
COREY SMITH,COREY SMITH,2014-02-28,3157,59,0.8498170915275278,0.5270777086423722,5,-0.433883739117558,-0.9009688679024191,770.0,"$11,550.00",11550.0,$15,,,,,,,,,90807,90807,"texas country,red dirt,country",,"red dirt,country,texas country"
THE MAVERICKS,THE MAVERICKS,2014-03-01,3158,60,0.8587639582758029,0.5123714121284237,6,-0.9749279121818236,-0.2225209339563146,631.0,"$24,615.00",24615.0,$35,,,,,,,,,200577,200577,,,
IRATION,IRATION,2014-03-02,3159,61,0.8674563547295969,0.4975132889071806,7,-0.7818314824680299,0.6234898018587334,490.0,"$7,462.00",7462.0,$15,,,,,,,,,418408,418408,"reggae rock,reggae,roots reggae",,"roots reggae,reggae,reggae rock"
LES CLAYPOOL DUO DE TWANG,LES CLAYPOOL DUO DE TWANG,2014-03-05,3162,64,0.8919813464595485,0.4520722039323043,3,0.9749279121818236,-0.2225209339563143,398.0,"$11,278.00",11278.0,$23.50,,,,,,,,,227239,227239,funk rock,,funk rock
BELA FLECK / ABIGAIL WASHBURN,"BELA FLECK, ABIGAIL WASHBURN",2014-03-06,3163,65,0.8996308696522433,0.436651231956064,4,0.4338837391175582,-0.900968867902419,453.0,"$18,274.50",18274.5,$39.50,,,,,,,,,"83931,25014",83931,"bluegrass,newgrass,americana","bluegrass,newgrass,americana,folk","americana,folk,newgrass,bluegrass"
EDDIE MONEY,EDDIE MONEY,2014-03-13,3170,72,0.9455963874271426,0.3253420847119801,4,0.4338837391175582,-0.900968867902419,272.0,"$6,900.00",6900.0,$25,,,,,,,,,934787,934787,classic rock,,classic rock
FIGHTING JAMESONS,FIGHTING JAMESONS,2014-03-14,3171,73,0.9510565162951536,0.3090169943749474,5,-0.433883739117558,-0.9009688679024191,269.0,"$3,400.00",3400.0,$12,,,,,,,,,1908,1908,"celtic rock,celtic",,"celtic,celtic rock"
AQUANETT,AQUANETT,2014-03-15,3172,74,0.9562348265919056,0.2926003356333483,6,-0.9749279121818236,-0.2225209339563146,486.0,"$6,016.00",6016.0,$12,,,,,,,,,5923,5923,,,
EXCISION,EXCISION,2014-03-18,3175,77,0.9700639218515072,0.2428497220959356,2,0.7818314824680298,0.6234898018587336,771.0,"$19,453.00",19453.0,$25,,,,,,,,,754658,754658,"dubstep,riddim,deathstep,edm,dub,melodic bass,bass music",,"riddim,dub,edm,dubstep,deathstep,melodic bass,bass music"
INFAMOUS STRING DUSTERS,INFAMOUS STRING DUSTERS,2014-03-20,3177,79,0.9778483415056568,0.2093146459630484,4,0.4338837391175582,-0.900968867902419,490.0,"$11,000.00",11000.0,$20,,,,,,,,,108066,108066,"newgrass,bluegrass,americana",,"americana,newgrass,bluegrass"
CHAMOMILE & WHISKEY,CHAMOMILE AND WHISKEY,2014-03-21,3178,80,0.9813064702716092,0.1924515819708299,5,-0.433883739117558,-0.9009688679024191,226.0,"$2,119.00",2119.0,$10,,,,,,,,,1609,1609,,,
KAPSLAP,KAPSLAP,2014-03-22,3179,81,0.9844738167520922,0.1755314904214282,6,-0.9749279121818236,-0.2225209339563146,770.0,"$13,090.00",13090.0,$17,,,,,,,,,35553,35553,,,
DALE EARNHARDT JR JR,DALE EARNHARDT JR JR,2014-03-23,3180,82,0.9873494423939864,0.1585593851031347,7,-0.7818314824680299,0.6234898018587334,345.0,"$4,232.00",4232.0,$12,,,,,,,,,92428,92428,,,
CHRIS STAPLETON,CHRIS STAPLETON,2014-03-27,3184,86,0.995918996147179,0.0902516100310411,4,0.4338837391175582,-0.900968867902419,402.0,"$4,060.00",4060.0,$10,,,,,,,,,8005097,8005097,country,,country
TYLER FARR,TYLER FARR,2014-03-29,3186,88,0.9984354211555644,0.0559169901006034,6,-0.9749279121818236,-0.2225209339563146,770.0,"$13,860.00",13860.0,$18,,,,,,,,,748322,748322,"country,acoustic country",,"country,acoustic country"
REAL ESTATE,REAL ESTATE,2014-04-01,3189,91,0.99999073973619,0.0043035382962442,2,0.7818314824680298,0.6234898018587336,578.0,"$9,389.00",9389.0,$16,,,,,,,,,407868,407868,"jangle pop,dream pop,surf rock",,"jangle pop,dream pop,surf rock"
OVER THE RHINE,OVER THE RHINE,2014-04-06,3194,96,0.9966589017541702,-0.0816763953304224,7,-0.7818314824680299,0.6234898018587334,166.0,"$3,348.00",3348.0,$20,,,,,,,,,33912,33912,indie folk,,indie folk
CHERUB,CHERUB,2014-04-08,3196,98,0.9932568492674144,-0.1159345995955004,2,0.7818314824680298,0.6234898018587336,770.0,"$10,010.00",10010.0,$13,,,,,,,,,171156,171156,,,
DANNY BROWN,DANNY BROWN,2014-04-11,3199,101,0.9859481499638304,-0.1670516255021192,5,-0.433883739117558,-0.9009688679024191,770.0,"$13,320.00",13320.0,$16,,,,,,,,,882233,882233,"experimental hip hop,alternative hip hop",,"alternative hip hop,experimental hip hop"
ELI YOUNG BAND,ELI YOUNG BAND,2014-04-12,3200,102,0.9829265519799822,-0.18399835165768,6,-0.9749279121818236,-0.2225209339563146,775.0,"$21,700.00",21700.0,$28,,,,,,,,,847559,847559,"country,texas country,red dirt,acoustic country",,"red dirt,acoustic country,country,texas country"
GRIZ,GRIZ,2014-04-16,3204,106,0.9679377830240642,-0.2511900638848193,3,0.9749279121818236,-0.2225209339563143,770.0,"$11,862.00",11862.0,$15,,,,,,,,,475300,475300,"dubstep,edm",,"edm,dubstep"
